rep,stress,breadth,unit_share,unit_acceptance,total_completion
37,0.9,0.4,0.46237890567343515,0.42418638217184196,0.5229554998308964
37,0.9,0.6,0.6375124199007424,0.572315223775051,0.6239689849297019
37,0.9,0.8,0.7149712048506703,0.7180061923223097,0.750629773228056
37,0.9,1.0,0.8624972946044669,0.8617802893124656,0.9429708183744597
38,0.1,0.4,0.012370178323317287,0.08225166246603154,0.9321960106489253
38,0.1,0.6,0.038016627946153535,0.14600216066636096,0.8242006488558167
38,0.1,0.8,0.0496633486545373,0.24047945327866352,0.8261161346044608
38,0.1,1.0,0.054024012174459755,0.38373669644644814,0.9973004476455037
38,0.3,0.4,0.054817289928558915,0.14889963993421154,0.8105576485304298
38,0.3,0.6,0.13896579193329764,0.25996928548177517,0.7764820409879101
38,0.3,0.8,0.1858128195939912,0.3987168853528801,0.844267687375003
38,0.3,1.0,0.22392115530769893,0.5637178087714473,0.8732281184573054
38,0.5,0.4,0.15528528599480773,0.24945785570364898,0.6287467791999485
38,0.5,0.6,0.3002836882924745,0.3812419428079121,0.7365368074441067
38,0.5,0.8,0.4399458712563129,0.5522895421783084,0.6780536030690519
38,0.5,1.0,0.40610849461808274,0.717220197434389,0.8909416811007722
38,0.7,0.4,0.35139043610399967,0.3443353306479225,0.48001557378118637
38,0.7,0.6,0.4314201431577199,0.4941884329846975,0.6635459016973733
38,0.7,0.8,0.5489566484877894,0.647617346085894,0.7670978646167581
38,0.7,1.0,0.6225399515017032,0.8064688408398102,0.9198382123569119
38,0.9,0.4,0.5497538326139376,0.42700359804508947,0.45687842400302625
38,0.9,0.6,0.5657703675045062,0.5676240614692958,0.6791964608926994
38,0.9,0.8,0.7600609799884832,0.7142960478681386,0.7280680421487857
38,0.9,1.0,0.80811479213481,0.8622583215063248,0.9873755921952269
39,0.1,0.4,0.024401925365748006,0.08272663107482796,0.8541645011133637
39,0.1,0.6,0.042097489855018766,0.14190550419719472,0.9163729035776439
39,0.1,0.8,0.05751946998123156,0.2377504290177007,0.9238366340976263
39,0.1,1.0,0.10842115496885683,0.3801709560858944,0.846429031015071
39,0.3,0.4,0.06760102027994765,0.14934303361119372,0.7346731247272044
39,0.3,0.6,0.15504355405156653,0.24910284048138784,0.7049529343173897
39,0.3,0.8,0.1582235371315632,0.3916538466718549,0.8913314322384482
39,0.3,1.0,0.28823237943908836,0.5702236756507764,0.8686555310258175
39,0.5,0.4,0.14947392372766552,0.2519247581150664,0.6908992912564373
39,0.5,0.6,0.26324637470457984,0.3761432749078421,0.7047090663411326
39,0.5,0.8,0.37010798984399884,0.5432180165373185,0.8237698614212718
39,0.5,1.0,0.41741049505543587,0.715071292270194,0.890435283653504
39,0.7,0.4,0.31705799011431085,0.3502955624810887,0.5568884504531317
39,0.7,0.6,0.4675547487456002,0.49347675247384526,0.6213918845611105
39,0.7,0.8,0.5854191887159594,0.6558033918915271,0.6695525926099553
39,0.7,1.0,0.711073912697124,0.8122783879209519,0.8645277418441625
39,0.9,0.4,0.6457500565770768,0.4242655443062482,0.4120976095885138
39,0.9,0.6,0.6404697465917468,0.5668545017292692,0.6846889462060539
39,0.9,0.8,0.6860040445088007,0.713104917053247,0.7879158398939597
39,0.9,1.0,0.7877515160267607,0.8617105600515294,0.9553703899328554
40,0.1,0.4,0.023931299754669632,0.08127961179448134,0.8404299917161365
40,0.1,0.6,0.03569740179877055,0.1431758414805111,0.8098183503279626
40,0.1,0.8,0.06529829268574058,0.2509479649164676,0.869443369968239
40,0.1,1.0,0.07745787143347797,0.3823834943646179,0.9202207853765819
40,0.3,0.4,0.08439448730367588,0.14238880778432542,0.6927376356021416
40,0.3,0.6,0.12379091461259824,0.2502285830360455,0.7968985511564959
40,0.3,0.8,0.1922179647904002,0.39605407294044187,0.741022881144452
40,0.3,1.0,0.23287245814005378,0.5565001666647511,0.8323767607217579
40,0.5,0.4,0.18404567137655642,0.2450567741854618,0.6389042861658691
40,0.5,0.6,0.3126578496717496,0.38211564058661407,0.648947290925425
40,0.5,0.8,0.3723417883253923,0.5529304784444199,0.809349580870328
40,0.5,1.0,0.5039174204144253,0.7197113014786972,0.9303013510257508
40,0.7,0.4,0.3391581497237712,0.3424233400251991,0.5483929526557013
40,0.7,0.6,0.3825258600321141,0.4874507886484565,0.6506476578128213
40,0.7,0.8,0.5542463708596245,0.6487221496759308,0.7913684359897343
40,0.7,1.0,0.6178980362149621,0.8082703618961334,0.9368534954672126
40,0.9,0.4,0.5735175222404924,0.42196159916325576,0.47302271618888664
40,0.9,0.6,0.6661737577227949,0.5661708360375564,0.656819638445968
40,0.9,0.8,0.7500570639998386,0.7145224971272232,0.7458458047634079
40,0.9,1.0,0.7386382689356156,0.8641044677550881,0.9334511899672022
41,0.1,0.4,0.021810881848762932,0.07642560823683867,0.8652357444765523
41,0.1,0.6,0.03077376232327044,0.14433262517000797,0.8819453535344799
41,0.1,0.8,0.06058076039074682,0.24388770335864035,0.9128608446386469
41,0.1,1.0,0.0808043424829665,0.3963604147570529,0.9259658260481403
41,0.3,0.4,0.07037564956084225,0.15201517626689298,0.6937206786754615
41,0.3,0.6,0.09517044124154486,0.2543212045193273,0.7810354317373535
41,0.3,0.8,0.22371979395870145,0.38343229571814424,0.784572451177672
41,0.3,1.0,0.21802658567468983,0.5766539843146166,0.8698244395081055
41,0.5,0.4,0.18518066309047734,0.2384784830009639,0.6211222104938392
41,0.5,0.6,0.2482779194949884,0.3771693631782779,0.698746101933011
41,0.5,0.8,0.33242341716842266,0.544407004383011,0.7915136313650158
41,0.5,1.0,0.38703515823547185,0.7052591651557084,0.8383427629336538
41,0.7,0.4,0.4118945444404899,0.34772517767812355,0.5232022509615267
41,0.7,0.6,0.4360707715610107,0.49601643199716017,0.6786046152368475
41,0.7,0.8,0.5759286512899516,0.6534303140318393,0.7006588381949184
41,0.7,1.0,0.623120886254409,0.809817704046361,0.91865955794658
41,0.9,0.4,0.5743606562839536,0.4228659746248888,0.4156661353819014
41,0.9,0.6,0.6745994131220832,0.5704817050039664,0.7056128893952488
41,0.9,0.8,0.7689730448585483,0.7168964003569778,0.8189797821470289
41,0.9,1.0,0.829917456372293,0.8612473943919032,0.9552267501703162
42,0.1,0.4,0.012070833362388317,0.0822777453008887,0.8519005068228601
42,0.1,0.6,0.03656138277823588,0.14245615547379686,0.8243607935929954
42,0.1,0.8,0.06548614717594659,0.2427858409460675,0.8945164243024631
42,0.1,1.0,0.09016655031160205,0.3962819762575359,0.9365773589163802
42,0.3,0.4,0.0715430104963711,0.14999952675319547,0.715290335888273
42,0.3,0.6,0.10692226864270431,0.25880427437895076,0.7813193572692141
42,0.3,0.8,0.23402652507537375,0.4006338271205847,0.7756991288599384
42,0.3,1.0,0.2776835539102084,0.5676175302441007,0.8881847341894473
42,0.5,0.4,0.15524685170543168,0.2456633470297976,0.5989771116351934
42,0.5,0.6,0.30425279935536936,0.38984951776182225,0.666093913841042
42,0.5,0.8,0.39522404505710446,0.5445176304853302,0.735346795988972
42,0.5,1.0,0.4878605936333535,0.707528091668869,0.8631790446487334
42,0.7,0.4,0.30610971362324824,0.34377777744330484,0.5533005200422864
42,0.7,0.6,0.451250255782473,0.49085953542174954,0.6082889401989987
42,0.7,0.8,0.5599927794572824,0.6515879536991905,0.7282732257196568
42,0.7,1.0,0.5915430491348831,0.8063095697448208,0.9130192051353969
42,0.9,0.4,0.5597407860532543,0.42585076731167315,0.5047898300481337
42,0.9,0.6,0.6542060319414862,0.5684986571857086,0.6009902979602617
42,0.9,0.8,0.7643473608665734,0.7168177068745818,0.8146285179591928
42,0.9,1.0,0.7467933016268534,0.8585331847498399,0.9241047067481295
43,0.1,0.4,0.02400257745897019,0.075291112840743,0.8507409257082587
43,0.1,0.6,0.03149805849525919,0.14335031694007927,0.9142122424854036
43,0.1,0.8,0.061572974402501236,0.24495044927476464,0.9552148973956044
43,0.1,1.0,0.11309427506553747,0.3927765541924525,0.8751075942886114
43,0.3,0.4,0.06129880977175369,0.15119135709539028,0.7518824175174961
43,0.3,0.6,0.10775729698945659,0.2612169059274093,0.8529169838003803
43,0.3,0.8,0.2384183321274378,0.3949566856140928,0.8269224820280379
43,0.3,1.0,0.27093063675225815,0.5638073588317986,0.9305767805380781
43,0.5,0.4,0.17335769977603982,0.24803395859060637,0.5831896056388336
43,0.5,0.6,0.2614771266581464,0.38207242560176824,0.7406875990082504
43,0.5,0.8,0.3446751579630734,0.542235145496916,0.7666113023079036
43,0.5,1.0,0.4563097683696284,0.7115158765478866,0.8851261894072996
43,0.7,0.4,0.36668185482198934,0.35519663204217455,0.6142319184827595
43,0.7,0.6,0.4928700767373445,0.5035161757484086,0.6775172097824409
43,0.7,0.8,0.527789348652964,0.6531927808960764,0.8039012788443279
43,0.7,1.0,0.6540496617608247,0.8092169808229838,0.9325988767492163
43,0.9,0.4,0.5325304324389162,0.4196900893078989,0.4285807508190349
43,0.9,0.6,0.6492783062381531,0.5675594849537776,0.7114106683871548
43,0.9,0.8,0.7612282897662891,0.712962222819481,0.7693884692902822
43,0.9,1.0,0.8038569008295219,0.8616701851364127,0.9408616689767747
44,0.1,0.4,0.02257834061621629,0.08151023648627488,0.9098516027154635
44,0.1,0.6,0.029171896749153547,0.14424444667778094,0.9275816098811136
44,0.1,0.8,0.06709141208728692,0.24834825606457234,0.8768392506096216
44,0.1,1.0,0.10407028340930229,0.38013847717781707,0.9749837597625418
44,0.3,0.4,0.052645883814723085,0.14975450936119464,0.7863900800385604
44,0.3,0.6,0.1301996849713444,0.2510985054744801,0.7571941491873551
44,0.3,0.8,0.18734166165089977,0.4071462252383893,0.855336195112086
44,0.3,1.0,0.19070779772184684,0.5610461882005497,0.9536481988117409
44,0.5,0.4,0.182592109556843,0.24529836868255878,0.649770007024727
44,0.5,0.6,0.2486698203598396,0.38343001794241277,0.6866505393802753
44,0.5,0.8,0.29042177482393694,0.5437871519499246,0.7785915298953978
44,0.5,1.0,0.42191115432715,0.7228768575965534,0.8328128943686197
44,0.7,0.4,0.3517782637935596,0.35071289464429145,0.49036477411099844
44,0.7,0.6,0.42474332668999104,0.4925003880251897,0.715018603339456
44,0.7,0.8,0.5119479171436623,0.6530262715751379,0.8187851503566302
44,0.7,1.0,0.6331711270099056,0.8079233515944209,0.8234627588536054
44,0.9,0.4,0.5543459839574961,0.4213682008910195,0.49247322547614586
44,0.9,0.6,0.6323416023077503,0.569360915044356,0.6430451051996361
44,0.9,0.8,0.6877097624276465,0.7159500138767854,0.8113026812199351
44,0.9,1.0,0.8120378738841985,0.8627239247625451,1.0
45,0.1,0.4,0.01865398974405337,0.07886650177952062,0.8661225593083066
45,0.1,0.6,0.022927698939170356,0.1397953629543196,0.8622962947472521
45,0.1,0.8,0.07555195532671967,0.2437876162942397,0.8729989665686845
45,0.1,1.0,0.08407046469223348,0.37794520894640055,0.9234282984259891
45,0.3,0.4,0.08581981431794188,0.1533305502478836,0.7170663247060655
45,0.3,0.6,0.11336739108173531,0.25101085025285536,0.7651439170042009
45,0.3,0.8,0.19761982622467575,0.39949599980403694,0.788341808322101
45,0.3,1.0,0.2057065797371765,0.5703896791510118,0.9006744139869318
45,0.5,0.4,0.15143474592623815,0.24730087608636186,0.6544119741996919
45,0.5,0.6,0.26614096730961395,0.3848061106640359,0.7324356412456763
45,0.5,0.8,0.35251436042687334,0.54955541942033,0.7899302729320241
45,0.5,1.0,0.47842630036062894,0.7213298223061309,0.964574887692727
45,0.7,0.4,0.2981470864498796,0.3469576948806172,0.5791554151601497
45,0.7,0.6,0.4091589624433492,0.49182298677704184,0.683476696161085
45,0.7,0.8,0.584493340747382,0.6527371486562066,0.7010445088243291
45,0.7,1.0,0.6042223979359573,0.8109426521786669,0.8913632496306427
45,0.9,0.4,0.5323172816933931,0.42889897113855896,0.5060632334087647
45,0.9,0.6,0.6929402915931233,0.5637857385979351,0.5869568045085983
45,0.9,0.8,0.7457693264089085,0.7179117217396959,0.7517036341662653
45,0.9,1.0,0.7556269359928726,0.8641601302520143,0.9089509595214877
46,0.1,0.4,0.017275740200227877,0.08017748283781688,0.8965739603824786
46,0.1,0.6,0.05372944748932732,0.14548181127109125,0.8520982799185189
46,0.1,0.8,0.04664133783394241,0.2375559664298403,0.9595925087570669
46,0.1,1.0,0.0988410990949214,0.39352972490860305,0.889137526030551
46,0.3,0.4,0.06950328600566705,0.1430968981801692,0.7531130272142768
46,0.3,0.6,0.14627518946367563,0.2515689456584744,0.7408500931059461
46,0.3,0.8,0.16394804154709422,0.40489560500824584,0.7993191101191062
46,0.3,1.0,0.22421225148373347,0.5746386352563488,0.8787079105559382
46,0.5,0.4,0.17192301348711242,0.24431087782678743,0.6214237652407915
46,0.5,0.6,0.2543314774824962,0.3936874453487238,0.7437685714146793
46,0.5,0.8,0.32205368866169654,0.5455619049448247,0.8302951797662835
46,0.5,1.0,0.4016994003437914,0.7123637618087615,0.9125229023259959
46,0.7,0.4,0.30968205653983427,0.3465520510673142,0.5295669722532456
46,0.7,0.6,0.42127232891255767,0.4944962748855705,0.669667232159014
46,0.7,0.8,0.5409405897938202,0.6490137209505422,0.7184845241705536
46,0.7,1.0,0.612585941858436,0.8127642431980648,0.8935387385972829
46,0.9,0.4,0.5763142497179822,0.4226396323690696,0.4959863237543421
46,0.9,0.6,0.5576692355122812,0.5735137496198689,0.6671621784687217
46,0.9,0.8,0.7676173478368058,0.7165040021204514,0.8390843383554504
46,0.9,1.0,0.8252406489701828,0.8593408014574163,0.9301301829657552
47,0.1,0.4,0.011306090724078607,0.0774827600721465,0.9461263512207659
47,0.1,0.6,0.03629783199064906,0.1460714134046874,0.8189050328958646
47,0.1,0.8,0.05425590153401058,0.250519072290402,0.8389667189462202
47,0.1,1.0,0.11370198188552993,0.3862499006763141,0.9218266542769848
47,0.3,0.4,0.06319171730387615,0.15230015531067395,0.7369380605031765
47,0.3,0.6,0.11547561876221911,0.24832253827280518,0.7731870138680949
47,0.3,0.8,0.1642262749484397,0.38852552778999294,0.8332209232515823
47,0.3,1.0,0.24796390691971798,0.5634698089083534,0.9374102562709393
47,0.5,0.4,0.15692091266869362,0.24852489988892026,0.6412649916137654
47,0.5,0.6,0.2367253248651394,0.3845472704730232,0.6928935266375779
47,0.5,0.8,0.2916906793736094,0.5455613414006935,0.7234831231569488
47,0.5,1.0,0.4082241719194001,0.7112507930101147,0.8465183409987113
47,0.7,0.4,0.31018341634630364,0.3479793958023394,0.5394962322885785
47,0.7,0.6,0.4739183694184865,0.4905368618829293,0.6226884545941831
47,0.7,0.8,0.5254100381111065,0.6517271403216012,0.7670732926369133
47,0.7,1.0,0.5925752117658825,0.807797976891892,0.9752630918090218
47,0.9,0.4,0.5340153757698254,0.4228284133194795,0.45817515984595275
47,0.9,0.6,0.7230861648685345,0.5691090764536975,0.6416782296524399
47,0.9,0.8,0.6903224608451305,0.7169198692897085,0.7967599172667519
47,0.9,1.0,0.7994954545762477,0.8593552255301122,0.9148755781952853
48,0.1,0.4,0.01994644907860959,0.07657605432956703,0.8379247828744476
48,0.1,0.6,0.02585934449040525,0.1508382405568186,0.8708491468086165
48,0.1,0.8,0.03740782739445098,0.24053509690391195,0.9897052550772621
48,0.1,1.0,0.09286338551763623,0.38165065335967785,0.9270440234687906
48,0.3,0.4,0.04655544851270338,0.14256423820700023,0.8113120038976868
48,0.3,0.6,0.1294139082998975,0.2560710407055486,0.7434247731662799
48,0.3,0.8,0.14909365997871468,0.38654650306055544,0.8689728830448047
48,0.3,1.0,0.24307892559175318,0.5743180110976961,0.8545860442874702
48,0.5,0.4,0.16348535056269506,0.24604886596195855,0.6429684362835382
48,0.5,0.6,0.23076967669710996,0.3787541528385841,0.7212594247288222
48,0.5,0.8,0.38512292882469706,0.5406367064118511,0.7495199633338437
48,0.5,1.0,0.46667767973467733,0.7191791128128494,0.8774223892852644
48,0.7,0.4,0.3536672289140343,0.34612906694103024,0.5885987492982024
48,0.7,0.6,0.5003913604564116,0.49560870710194116,0.6342889177680594
48,0.7,0.8,0.599467023693119,0.6472469102165007,0.7298475293693782
48,0.7,1.0,0.6338938223717807,0.8128156942809222,0.8927568160398445
48,0.9,0.4,0.5009961750635973,0.4225481260343301,0.5437558451601138
48,0.9,0.6,0.6815473368245908,0.5702086151728467,0.6453838631780697
48,0.9,0.8,0.6875061474602788,0.7127861695259284,0.8032836648740066
48,0.9,1.0,0.8017081558775188,0.8621298784958454,0.9264977618344189
49,0.1,0.4,0.013798747084927747,0.07558366570443653,0.9430290978809592
49,0.1,0.6,0.03203858018828136,0.14266478162363344,0.9405642661862956
49,0.1,0.8,0.06714773305832009,0.24747769393992725,0.9189779835706366
49,0.1,1.0,0.08314539329479481,0.38407383813382756,0.9275256194187075
49,0.3,0.4,0.061420589632925654,0.14450010248621667,0.7757560234925421
49,0.3,0.6,0.10999475912238352,0.26174371241899996,0.8295743510607358
49,0.3,0.8,0.15545165210654258,0.40169249345178865,0.8005922720066684
49,0.3,1.0,0.27227505452043965,0.5726498909018152,0.8521672933472062
49,0.5,0.4,0.1967324730745004,0.24116067458494303,0.5842895163484865
49,0.5,0.6,0.24955555582770178,0.3770998394169929,0.7239572969524661
49,0.5,0.8,0.38986826936562824,0.5365756676142526,0.7652882299876927
49,0.5,1.0,0.4137804056236727,0.7063983175420625,0.8640288016936692
49,0.7,0.4,0.32171659109300776,0.34642750607142125,0.5598608524104477
49,0.7,0.6,0.4453879759382392,0.4921276157952061,0.6182759008275781
49,0.7,0.8,0.584085670796151,0.6502464396811589,0.7917727199952167
49,0.7,1.0,0.5950394877290834,0.809712519877582,0.8574507877998256
49,0.9,0.4,0.5538561645912675,0.4235018274386101,0.46234974823651576
49,0.9,0.6,0.6628748655999604,0.5636368295305306,0.5497440679579184
49,0.9,0.8,0.6844515717226343,0.7162587452199302,0.7665250467991276
49,0.9,1.0,0.7766667404978344,0.8619419513472637,0.9368064260799951
50,0.1,0.4,0.018584386494200668,0.07443742790655418,0.8798818812099934
50,0.1,0.6,0.03665317299655481,0.14854795474501925,0.9136482505508113
50,0.1,0.8,0.061938829688281266,0.2388038186889863,0.8971737932604098
50,0.1,1.0,0.09933575009984712,0.38824665825460847,0.8933961404985554
50,0.3,0.4,0.08385207334457258,0.15639087770606602,0.6862487555909007
50,0.3,0.6,0.09943331958655495,0.2529288160783799,0.820770122947341
50,0.3,0.8,0.22998492891444614,0.3997241900532285,0.7412835023679797
50,0.3,1.0,0.28543788274396914,0.562367291439167,0.8421835005723036
50,0.5,0.4,0.16272851790768073,0.2411285568985926,0.6727870485001675
50,0.5,0.6,0.22694093498533918,0.3832925829185724,0.7079119882526524
50,0.5,0.8,0.37799659209859315,0.5494693136689048,0.8121390128562643
50,0.5,1.0,0.43419153748719336,0.717630326008448,0.9172962898318835
50,0.7,0.4,0.3308821299038992,0.3419209469622655,0.5722584878299465
50,0.7,0.6,0.5115656801356261,0.48724344893386756,0.6153879249727104
50,0.7,0.8,0.6210706656593227,0.6488958508546717,0.7219654252090124
50,0.7,1.0,0.668469065219907,0.811074265584429,0.9486862092381532
50,0.9,0.4,0.5636932845408594,0.4212739807356198,0.43910622472935024
50,0.9,0.6,0.7003590315090599,0.570328562360529,0.5947344090891613
50,0.9,0.8,0.718972858800362,0.7182735235295833,0.7809941009733471
50,0.9,1.0,0.8236384434086993,0.8608901706112816,0.9784364668823446
51,0.1,0.4,0.011829387005869552,0.0815686072626799,0.9415725323762443
51,0.1,0.6,0.03956483995945029,0.14625223087609424,0.9066170052779297
51,0.1,0.8,0.08486039790431088,0.25229694962499816,0.8785193205938915
51,0.1,1.0,0.10549320885504831,0.385325354563257,0.8662646439619006
51,0.3,0.4,0.0711558475324895,0.1503760160306052,0.7861871652413783
51,0.3,0.6,0.1267399541042687,0.25073626588323783,0.7634036732960379
51,0.3,0.8,0.1938535688600392,0.4019451240519685,0.8398768457543399
51,0.3,1.0,0.2365571666437889,0.5772984140488854,0.904415584247101
51,0.5,0.4,0.13891723318551696,0.23685109896127673,0.7337923761661415
51,0.5,0.6,0.22973177717596158,0.3818041712355624,0.6870734284701955
51,0.5,0.8,0.3319004279752149,0.5500085373087062,0.7630903377995379
51,0.5,1.0,0.4230932752084118,0.7144499610507845,0.8749801516307897
51,0.7,0.4,0.37328016781245593,0.34006900597930045,0.47738660267634847
51,0.7,0.6,0.4410057078028752,0.49445876163946256,0.6578540371143652
51,0.7,0.8,0.5539423430687085,0.6480089168715647,0.7650501483472719
51,0.7,1.0,0.5995624714647452,0.8091852798074499,0.889215217156334
51,0.9,0.4,0.6210955969551988,0.42653493704116874,0.4452246114648696
51,0.9,0.6,0.7208311021160294,0.5666713806013516,0.584322414426791
51,0.9,0.8,0.7389009296155065,0.7142045824814857,0.7942200606318074
51,0.9,1.0,0.7886079703243396,0.8637909007972585,0.8641712607154223
52,0.1,0.4,0.019713130462174287,0.07367164357382114,0.866857812361852
52,0.1,0.6,0.0451736467389241,0.14011005443487778,0.8993754604668425
52,0.1,0.8,0.027440079777770902,0.23997436680367312,0.9345167191922773
52,0.1,1.0,0.10249180506829733,0.3999764816051974,0.9312234332674783
52,0.3,0.4,0.06451570511825656,0.14992137303314582,0.7391180474376315
52,0.3,0.6,0.13025555516489273,0.24706779755398475,0.7659863292719719
52,0.3,0.8,0.17796911652710312,0.3889879342461619,0.7849052219381938
52,0.3,1.0,0.2083633315517367,0.5626718717299891,0.934074078553927
52,0.5,0.4,0.15252954690801251,0.24580067367207947,0.5625207022049665
52,0.5,0.6,0.3072516357398506,0.37294100468521885,0.658739005890479
52,0.5,0.8,0.356704086349715,0.5377791434885225,0.7921605258796577
52,0.5,1.0,0.3878343008876326,0.7086488660079517,0.8038259165521219
52,0.7,0.4,0.3419438212653582,0.3459292998710953,0.5348592253636402
52,0.7,0.6,0.44651675812044944,0.4894334510502943,0.6567813084326425
52,0.7,0.8,0.5207246400950822,0.6571808434374357,0.8222124816342153
52,0.7,1.0,0.6341506092803306,0.8084736287863471,0.8758889779132291
52,0.9,0.4,0.535069447490392,0.4217330568039982,0.5233231392578122
52,0.9,0.6,0.6964269313791349,0.570561019734188,0.5769029774311514
52,0.9,0.8,0.7060878700040976,0.7195001741536198,0.8144484105244354
52,0.9,1.0,0.791772680494561,0.8617601785816325,0.9558860615293698
53,0.1,0.4,0.02033857208805661,0.07649533991456474,0.9283844002014807
53,0.1,0.6,0.039499005964347994,0.1420502186662838,0.9441262340669345
53,0.1,0.8,0.06588628446540347,0.24804808411048665,0.8848920483366692
53,0.1,1.0,0.09003578912986235,0.4023113083233653,0.9279261142496554
53,0.3,0.4,0.06811095974603885,0.14099557764503434,0.75608024529865
53,0.3,0.6,0.08895682663682997,0.2572088356228686,0.8355551673171374
53,0.3,0.8,0.16338590358147806,0.3967327798942977,0.8274756039609964
53,0.3,1.0,0.24342395645075507,0.5678515453462625,0.8583889409499882
53,0.5,0.4,0.16971401729481533,0.2357114152116848,0.6160433968910196
53,0.5,0.6,0.28755560804350005,0.37829574367334484,0.681921768545743
53,0.5,0.8,0.3385610668181276,0.5377227780172581,0.8195576728571361
53,0.5,1.0,0.44582500750254056,0.7201364870847655,0.8750534688001009
53,0.7,0.4,0.31251877411693463,0.34478813319371193,0.5238386026443067
53,0.7,0.6,0.48292221593815754,0.49655742805759007,0.6410576080891909
53,0.7,0.8,0.5172419645095752,0.6501866404135664,0.826828625907274
53,0.7,1.0,0.6900087140002921,0.8087009192336048,0.8893049565337678
53,0.9,0.4,0.555949925011984,0.42836762558504227,0.4754726169616449
53,0.9,0.6,0.6933023064429201,0.5648403031369285,0.605428464720682
53,0.9,0.8,0.775219372275475,0.7140135465264562,0.7808159389889591
53,0.9,1.0,0.7433851967676671,0.8604671595149003,0.9308794701073947
54,0.1,0.4,0.02692798339192122,0.08015034284452045,0.8789029846081967
54,0.1,0.6,0.040235739124099106,0.14314262712402476,0.853906078314851
54,0.1,0.8,0.055275350107060375,0.2338318530775606,0.8674036494707267
54,0.1,1.0,0.09388344079454417,0.4097154539640656,0.895079281647841
54,0.3,0.4,0.05339831166636428,0.14461844178680566,0.794482428281109
54,0.3,0.6,0.11418334259149261,0.2606564195597121,0.756675301743153
54,0.3,0.8,0.17034036856356433,0.40273062360640705,0.7985315792854699
54,0.3,1.0,0.25138980298406516,0.5684068540225871,0.8696003536473941
54,0.5,0.4,0.1844815298947133,0.24134513904902907,0.6357495269697017
54,0.5,0.6,0.2400818478935211,0.37982017184088684,0.6822916663596654
54,0.5,0.8,0.2560442154885961,0.5434940194475313,0.8312193972538275
54,0.5,1.0,0.46524273402005395,0.7122559152426327,0.886448823214451
54,0.7,0.4,0.30725603448770483,0.3505475171992268,0.525195785706613
54,0.7,0.6,0.42219941534113414,0.4939149579554157,0.5933644021420773
54,0.7,0.8,0.5537322797438737,0.6574567928328474,0.7507228489037153
54,0.7,1.0,0.6936423628058583,0.8094946346371159,0.9282335971300423
54,0.9,0.4,0.5198751414138174,0.4218090223948234,0.5236686529501878
54,0.9,0.6,0.6099565772919447,0.5703589441641542,0.6391281773547491
54,0.9,0.8,0.7227472437581245,0.7140968470365512,0.7613107096546139
54,0.9,1.0,0.7486733436717729,0.862302204653241,0.9339729446861672
55,0.1,0.4,0.017417823027328118,0.08187069377763673,0.842760132977837
55,0.1,0.6,0.04552432941352352,0.1484182468941758,0.8470090919231442
55,0.1,0.8,0.045971857642174624,0.2389111402553194,0.9109352249251835
55,0.1,1.0,0.09120016745148209,0.3926395803472097,0.9580574592141757
55,0.3,0.4,0.07419040714888875,0.14916016626657125,0.655017168002745
55,0.3,0.6,0.10702218503295341,0.25131506350013233,0.8095676183133267
55,0.3,0.8,0.2131865946238511,0.40094911469883143,0.7616466158842543
55,0.3,1.0,0.2543450966105087,0.562295448333971,0.7938298755039485
55,0.5,0.4,0.15764506219693858,0.2438522359786762,0.6006575746294686
55,0.5,0.6,0.22695748318281592,0.38894107563486924,0.7363495541368114
55,0.5,0.8,0.37546912990341585,0.5383412172223033,0.7425192753497019
55,0.5,1.0,0.4559526885756579,0.7157344971770427,0.9146901416473348
55,0.7,0.4,0.30444597431060044,0.34388688344983204,0.571120354972234
55,0.7,0.6,0.4919069646730095,0.496551872614439,0.5815974452902699
55,0.7,0.8,0.5018763264343112,0.6525328942403935,0.7557120364256925
55,0.7,1.0,0.5881685028653872,0.8165751558669254,0.9337462669726475
55,0.9,0.4,0.4904283824646477,0.4270975601758771,0.44846566886538863
55,0.9,0.6,0.5813338587201767,0.5659915417356003,0.6132040042314924
55,0.9,0.8,0.7058073767132967,0.7173818148193917,0.8007523812160471
55,0.9,1.0,0.7940007186170261,0.862436756317128,0.906030009406277
56,0.1,0.4,0.03169338273853664,0.07600529667840246,0.8373752158084505
56,0.1,0.6,0.04067973005916727,0.13723494196853242,0.8326028729794557
56,0.1,0.8,0.05199172473263006,0.24401401393783925,0.8442764044568553
56,0.1,1.0,0.09543443491434321,0.37731753830957193,0.9025081647405339
56,0.3,0.4,0.08253165817276742,0.14869564344104386,0.7237490998485496
56,0.3,0.6,0.11554405699978029,0.25587480201183044,0.799621902412211
56,0.3,0.8,0.1720427113899466,0.387743862065345,0.8295029645010332
56,0.3,1.0,0.3207974682143329,0.5656869344791102,0.8700708253497021
56,0.5,0.4,0.15318908478212206,0.23845917403440647,0.6738033418682636
56,0.5,0.6,0.26128009136490266,0.37882377494319447,0.7372238383152394
56,0.5,0.8,0.3841046854067197,0.5421319860570833,0.7922194047455233
56,0.5,1.0,0.39047497957247995,0.7306839683133223,0.9023102982180757
56,0.7,0.4,0.3846163443114118,0.3496574898535009,0.5128665518517292
56,0.7,0.6,0.40802904384684413,0.49205841070905443,0.6327575975939352
56,0.7,0.8,0.5364245119182992,0.6538635781409324,0.8177226736629561
56,0.7,1.0,0.5991246537090126,0.8103430435378789,0.9461509010049919
